FRSIGPSIGE8711,2.2987,48.901286
FRSIGPSIGE14461,2.232187,48.887726
FRSIGPSIGE14912,2.629187,48.869505
FRSIGPSIGE14811,2.604141,48.918367
FRSIGPSIGE14721,2.155149,48.885583
FRSIGPSIGE14612,2.36695,49.087523
FRSIGPSIGE14511,2.290551,48.821902
FRSIGPSIGE15012,2.157368,48.889452
FRSIGPSIGE14211,2.23608,48.87624
FRSIGPSIGE15911,2.245622,48.884208
FRSIGPSIGE15341,2.332291,48.935574
FRSIGPSIGE15812,2.059222,48.803114
FRSIGPSIGE15711,2.241748,48.808116
FRSIGPSIGE15612,2.515321,49.006211
FRSIGPSIGE15512,2.519465,49.001676
FRSIGPSIGE15112,2.441778,48.804958
FRSIGPSIGE15211,2.323457,48.941725
FRSIGPSIGE20151,2.25284,48.927836
FRSIGPSIGE29511,2.324662,48.961764
FRSIGPSIGE30112,2.335975,48.935119
FRSIGPSIGE30012,2.344589,48.989537
FRSIGPSIGE29911,2.351968,48.986303
FRSIGPSIGE29811,2.150202,48.959082
FRSIGPSIGE29721,2.320078,48.792163
FRSIGPSIGE29611,2.241634,48.832916
FRSIGPSIGE29411,2.314644,48.965435
FRSIGPSIGE2412,2.05212,48.80807
FRSIGPSIGE29312,2.04919,48.814008
FRSIGPSIGE29212,2.325135,48.975383
FRSIGPSIGE29112,2.514428,49.003741
FRSIGPSIGE29012,2.392918,49.004398
FRSIGPSIGE28911,2.413664,49.000478
FRSIGPSIGE28712,2.48729,48.873236
FRSIGPSIGE30212,2.315636,48.80169
FRSIGPSIGE30311,2.141333,48.766087
FRSIGPSIGE31412,2.141711,48.947895
FRSIGPSIGE31312,2.640491,48.873308
FRSIGPSIGE31211,2.330149,48.760628
FRSIGPSIGE31112,2.640961,48.869794
FRSIGPSIGE31011,2.47388,49.031974
FRSIGPSIGE30912,2.457298,49.02965
FRSIGPSIGE30812,2.484066,48.871722
FRSIGPSIGE30712,2.270501,48.752064
FRSIGPSIGE30612,2.213465,48.86188
FRSIGPSIGE30512,2.486793,48.872049
FRSIGPSIGE30411,2.146948,48.944501
FRSIGPSIGE28612,2.229802,48.642808
FRSIGPSIGE31512,2.484081,48.914985
FRSIGPSIGE25712,2.181596,48.827704
FRSIGPSIGE26911,2.399729,48.814589
FRSIGPSIGE26712,2.371545,48.812103
FRSIGPSIGE26612,2.486329,48.870292
FRSIGPSIGE26512,2.279536,48.972823
FRSIGPSIGE26312,2.253396,48.915111
FRSIGPSIGE25912,2.194656,48.822302
FRSIGPSIGE28512,2.388748,49.006074
FRSIGPSIGE25611,2.184659,48.827427
FRSIGPSIGE25511,2.179316,48.821396
FRSIGPSIGE25412,2.044941,48.811271
FRSIGPSIGE25312,2.250294,48.945741
FRSIGPSIGE25212,2.313771,48.795472
FRSIGPSIGE25112,2.317675,48.798756
FRSIGPSIGE27011,2.642961,48.866405
FRSIGPSIGE27111,2.468985,48.882559
FRSIGPSIGE28312,2.320497,48.965586
FRSIGPSIGE28212,2.322788,48.972669
FRSIGPSIGE28112,2.519994,48.902239
FRSIGPSIGE28011,2.324774,48.700535
FRSIGPSIGE27912,2.339336,48.705907
FRSIGPSIGE27811,2.230882,48.950894
FRSIGPSIGE27711,2.046263,48.811175
